,metabolite_id,pH,amount,amount_units,reference,solvent,hmdb_experiment_number,bmrb_accession,database_of_origin,database_of_origin_id,sample_id,frequency,temperature,temperature_units,data_source,real_spectrum_relative_path,multiplet_id1,multiplet_id2,spectrum_id,j
CP:3358.16,SU:560,,,,,,,bmse000063,GISSMO,bmse000063,SA:3358,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000063/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000063/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000063/nmr/set01/1']",MT:3358.7,MT:3358.8,SP:3358,-13.254043
CP:3359.1,SU:45,,,,,,,bmse000705,GISSMO,bmse000705,SA:3359,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000705/nmr/set01/1'],MT:3359.1,MT:3359.2,SP:3359,-12.4
CP:3360.1,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.1,MT:3360.2,SP:3360,-13.5434199
CP:3360.2,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.1,MT:3360.3,SP:3360,11.8542887
CP:3360.3,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.1,MT:3360.4,SP:3360,4.5490441
CP:3360.4,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.1,MT:3360.5,SP:3360,6.9674608
CP:3360.5,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.1,MT:3360.6,SP:3360,6.9623595
CP:3360.6,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.2,MT:3360.3,SP:3360,4.8480962
CP:3360.7,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.2,MT:3360.4,SP:3360,11.804159
CP:3360.8,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.2,MT:3360.5,SP:3360,6.5483363
CP:3360.9,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.2,MT:3360.6,SP:3360,7.3829588
CP:3360.10,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.3,MT:3360.4,SP:3360,-14.6590042
CP:3360.11,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.3,MT:3360.7,SP:3360,6.2981012
CP:3360.12,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.4,MT:3360.7,SP:3360,6.3561909
CP:3360.13,SU:264,,,,,,,bmse000711,GISSMO,bmse000711,SA:3360,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000711/nmr/set01/1H'],MT:3360.5,MT:3360.6,SP:3360,-17.2196811
CP:3361.1,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.1,MT:3361.2,SP:3361,7.0927227
CP:3361.2,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.1,MT:3361.3,SP:3361,0.00325
CP:3361.3,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.1,MT:3361.4,SP:3361,8.4593279
CP:3361.4,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.1,MT:3361.6,SP:3361,0.0059313
CP:3361.5,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.2,MT:3361.3,SP:3361,7.6747847
CP:3361.6,SU:516,,,,,,,bmse000077,GISSMO,bmse000077,SA:3361,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000077/nmr/set01/1H'],MT:3361.5,MT:3361.6,SP:3361,9.5380886
CP:3362.1,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.1,MT:3362.2,SP:3362,8.7716717
CP:3362.2,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.1,MT:3362.4,SP:3362,3.2413583
CP:3362.3,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.2,MT:3362.3,SP:3362,2.7396905
CP:3362.4,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.3,MT:3362.4,SP:3362,8.7716717
CP:3362.5,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.1,MT:3362.5,SP:3362,5.584
CP:3362.6,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.4,MT:3362.5,SP:3362,5.584
CP:3362.7,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.2,MT:3362.6,SP:3362,8.916
CP:3362.8,SU:1883,,,,,,,bmse000739,GISSMO,bmse000739,SA:3362,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000739/nmr/set01/1H'],MT:3362.3,MT:3362.6,SP:3362,8.916
CP:3363.1,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.1,MT:3363.2,SP:3363,8.921297
CP:3363.2,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.1,MT:3363.3,SP:3363,9.5859007
CP:3363.3,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.2,MT:3363.4,SP:3363,10.0291567
CP:3363.4,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.3,MT:3363.5,SP:3363,10.0291567
CP:3363.5,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.4,MT:3363.6,SP:3363,3.0993392
CP:3363.6,SU:128,,,,,,,bmse000922,GISSMO,bmse000922,SA:3363,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000922/nmr/set01/1H'],MT:3363.5,MT:3363.6,SP:3363,2.671502
CP:3364.1,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.1,MT:3364.2,SP:3364,-10.2982645
CP:3364.2,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.1,MT:3364.3,SP:3364,7.4087794
CP:3364.3,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.1,MT:3364.4,SP:3364,7.1863224
CP:3364.4,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.1,MT:3364.5,SP:3364,7.069201
CP:3364.5,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.1,MT:3364.6,SP:3364,6.7028564
CP:3364.6,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.2,MT:3364.3,SP:3364,3.4073536
CP:3364.7,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.2,MT:3364.4,SP:3364,7.0713859
CP:3364.8,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.2,MT:3364.5,SP:3364,6.4825455
CP:3364.9,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.2,MT:3364.6,SP:3364,7.2960474
CP:3364.10,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.3,MT:3364.4,SP:3364,-13.2183142
CP:3364.11,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.3,MT:3364.7,SP:3364,8.0871746
CP:3364.12,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.3,MT:3364.8,SP:3364,4.6020288
CP:3364.13,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.4,MT:3364.7,SP:3364,8.8599285
CP:3364.14,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.4,MT:3364.8,SP:3364,8.6288816
CP:3364.15,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.5,MT:3364.6,SP:3364,-12.6696785
CP:3364.16,SU:560,,,,,,,bmse000936,GISSMO,bmse000936,SA:3364,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000936/nmr/set01/1H'],MT:3364.7,MT:3364.8,SP:3364,-16.1458395
CP:3365.1,SU:70,,,,,,,bmse000089,GISSMO,bmse000089,SA:3365,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000089/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000089/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000089/nmr/set01/1']",MT:3365.1,MT:3365.2,SP:3365,-12.4
CP:3366.1,SU:153,,,,,,,bmse000923,GISSMO,bmse000923,SA:3366,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000923/nmr/set01/1H'],MT:3366.1,MT:3366.2,SP:3366,2.2017578
CP:3366.2,SU:153,,,,,,,bmse000923,GISSMO,bmse000923,SA:3366,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000923/nmr/set01/1H'],MT:3366.3,MT:3366.4,SP:3366,2.0978516
CP:3366.3,SU:153,,,,,,,bmse000923,GISSMO,bmse000923,SA:3366,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000923/nmr/set01/1H'],MT:3366.5,MT:3366.6,SP:3366,-14.2466345
CP:3366.4,SU:153,,,,,,,bmse000923,GISSMO,bmse000923,SA:3366,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000923/nmr/set01/1H'],MT:3366.5,MT:3366.7,SP:3366,8.5850755
CP:3366.5,SU:153,,,,,,,bmse000923,GISSMO,bmse000923,SA:3366,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000923/nmr/set01/1H'],MT:3366.6,MT:3366.7,SP:3366,4.3418358
CP:3367.1,SU:1851,,,,,,,bmse000738,GISSMO,bmse000738,SA:3367,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000738/nmr/set01/1H'],MT:3367.1,MT:3367.2,SP:3367,-12.0
CP:3367.2,SU:1851,,,,,,,bmse000738,GISSMO,bmse000738,SA:3367,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000738/nmr/set01/1H'],MT:3367.1,MT:3367.3,SP:3367,-12.0
CP:3367.3,SU:1851,,,,,,,bmse000738,GISSMO,bmse000738,SA:3367,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000738/nmr/set01/1H'],MT:3367.2,MT:3367.3,SP:3367,-12.0
CP:3368.1,SU:56,,,,,,,bmse000076,GISSMO,bmse000076,SA:3368,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000076/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000076/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000076/nmr/set01/1']",MT:3368.1,MT:3368.2,SP:3368,-15.0625594
CP:3368.2,SU:56,,,,,,,bmse000076,GISSMO,bmse000076,SA:3368,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000076/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000076/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000076/nmr/set01/1']",MT:3368.3,MT:3368.4,SP:3368,-15.0625594
CP:3369.1,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.1,MT:3369.2,SP:3369,1.7973996
CP:3369.2,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.1,MT:3369.3,SP:3369,17.446817
CP:3369.3,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.2,MT:3369.3,SP:3369,9.96749
CP:3369.4,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.4,MT:3369.5,SP:3369,7.4505142
CP:3369.5,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.4,MT:3369.8,SP:3369,7.8129397
CP:3369.6,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.4,MT:3369.9,SP:3369,1.2845256
CP:3369.7,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.5,MT:3369.8,SP:3369,1.4302443
CP:3369.8,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.5,MT:3369.9,SP:3369,8.1993632
CP:3369.9,SU:1918,,,,,,,bmse001195,GISSMO,bmse001195,SA:3369,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001195/nmr/set01/1D_1H'],MT:3369.6,MT:3369.7,SP:3369,-12.4
CP:3370.1,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.1,MT:3370.2,SP:3370,-12.4
CP:3370.2,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.1,MT:3370.3,SP:3370,-12.4
CP:3370.3,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.1,MT:3370.10,SP:3370,6.6926514
CP:3370.4,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.2,MT:3370.3,SP:3370,-12.4
CP:3370.5,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.2,MT:3370.10,SP:3370,6.6926514
CP:3370.6,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.3,MT:3370.10,SP:3370,6.6926514
CP:3370.7,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.4,MT:3370.5,SP:3370,-12.4
CP:3370.8,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.4,MT:3370.6,SP:3370,-12.4
CP:3370.9,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.4,MT:3370.10,SP:3370,6.6926514
CP:3370.10,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.5,MT:3370.6,SP:3370,-12.4
CP:3370.11,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.5,MT:3370.10,SP:3370,6.6926514
CP:3370.12,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.6,MT:3370.10,SP:3370,6.6926514
CP:3370.13,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.7,MT:3370.8,SP:3370,-14.0
CP:3370.14,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.7,MT:3370.9,SP:3370,2.3307129
CP:3370.15,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.7,MT:3370.10,SP:3370,6.7476729
CP:3370.16,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.8,MT:3370.9,SP:3370,2.3307129
CP:3370.17,SU:935,,,,,,,bmse001181,GISSMO,bmse001181,SA:3370,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001181/nmr/set01/1D_1H'],MT:3370.8,MT:3370.10,SP:3370,6.7476729
CP:3371.1,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.1,MT:3371.2,SP:3371,-12.5
CP:3371.2,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.1,MT:3371.3,SP:3371,-12.5
CP:3371.3,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.2,MT:3371.3,SP:3371,-12.5
CP:3371.4,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.4,MT:3371.5,SP:3371,-12.5
CP:3371.5,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.4,MT:3371.6,SP:3371,-12.5
CP:3371.6,SU:1709,,,,,,,bmse000248,GISSMO,bmse000248,SA:3371,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000248/nmr/set01/1H'],MT:3371.5,MT:3371.6,SP:3371,-12.5
CP:3372.1,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.1,MT:3372.2,SP:3372,-8.2993057
CP:3372.2,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.4,MT:3372.5,SP:3372,-8.2993057
CP:3372.3,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.7,MT:3372.11,SP:3372,15.8137416
CP:3372.4,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.8,MT:3372.12,SP:3372,15.8137416
CP:3372.5,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.9,MT:3372.13,SP:3372,8.2124892
CP:3372.6,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.9,MT:3372.15,SP:3372,2.977
CP:3372.7,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.10,MT:3372.14,SP:3372,8.2124892
CP:3372.8,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.10,MT:3372.16,SP:3372,1.354
CP:3372.9,SU:1948,,,,,,,bmse001156,GISSMO,bmse001156,SA:3372,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001156/nmr/set01/1D_1H'],MT:3372.17,MT:3372.18,SP:3372,-8.2993057
CP:3373.1,SU:867,,,,,,,bmse001142,GISSMO,bmse001142,SA:3373,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001142/nmr/set01/1D_1H'],MT:3373.1,MT:3373.2,SP:3373,-12.4
CP:3373.2,SU:867,,,,,,,bmse001142,GISSMO,bmse001142,SA:3373,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001142/nmr/set01/1D_1H'],MT:3373.1,MT:3373.4,SP:3373,6.6193837
CP:3373.3,SU:867,,,,,,,bmse001142,GISSMO,bmse001142,SA:3373,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001142/nmr/set01/1D_1H'],MT:3373.2,MT:3373.4,SP:3373,6.6193837
CP:3373.4,SU:867,,,,,,,bmse001142,GISSMO,bmse001142,SA:3373,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001142/nmr/set01/1D_1H'],MT:3373.3,MT:3373.4,SP:3373,6.6193837
CP:3373.5,SU:867,,,,,,,bmse001142,GISSMO,bmse001142,SA:3373,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001142/nmr/set01/1D_1H'],MT:3373.4,MT:3373.5,SP:3373,3.9204515
CP:3374.1,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.1,MT:3374.2,SP:3374,-14.899999
CP:3374.2,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.1,MT:3374.3,SP:3374,-14.899999
CP:3374.3,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.2,MT:3374.3,SP:3374,-14.899999
CP:3374.4,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.5,MT:3374.6,SP:3374,-12.4
CP:3374.5,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.8,MT:3374.9,SP:3374,-14.899999
CP:3374.6,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.8,MT:3374.10,SP:3374,-14.899999
CP:3374.7,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.9,MT:3374.10,SP:3374,-14.899999
CP:3374.8,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.11,MT:3374.12,SP:3374,-12.4
CP:3374.9,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.11,MT:3374.13,SP:3374,5.6816064
CP:3374.10,SU:145,,,,,,,bmse000274,GISSMO,bmse000274,SA:3374,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000274/nmr/set01/1H'],MT:3374.11,MT:3374.14,SP:3374,5.6816064
